event_id,ts_raw,warehouse,region,promised_hours,actual_hours,employee_id,shift_id,staff_productivity_score
OPS-D-0024751,1784453880000,WH-N1,North,24.0,14.53,EMP-1076,SH-1,0.717
OPS-D-0024752,2026-07-19T16:43:00+05:30,WH-N1,North,24.0,17.86,EMP-1232,SH-2,0.965
OPS-D-0024753,1784460660000,WH-N1,North,24.0,23.23,EMP-1141,SH-2,0.616
OPS-D-0024754,2026-07-19T18:11:00+05:30,WH-N1,North,24.0,19.87,EMP-1194,SH-2,0.732
OPS-D-0024755,2026-07-19T19:00:00+05:30,WH-N1,North,24.0,21.78,EMP-1001,SH-3,0.829
OPS-D-0024756,1784472960000,WH-N1,North,24.0,62.36,EMP-1373,SH-1,0.795
OPS-D-0024757,2026-07-19 21:00:00,WH-N1,North,24.0,20.71,EMP-1109,SH-1,0.626
OPS-D-0024758,2026-07-19 22:22:00,WH-N1,North,24.0,10.75,EMP-1274,SH-3,0.719
OPS-D-0024759,2026-07-19T23:12:00+05:30,WH-N1,North,24.0,,EMP-1149,SH-2,0.588
OPS-D-0024760,2026-07-19T00:10:00+05:30,WH-N1,North,24.0,,EMP-1361,SH-3,0.926
OPS-D-0024761,2026-07-19 01:12:00,WH-N1,North,24.0,18.25,EMP-1272,SH-1,0.842
OPS-D-0024762,2026-07-19T02:18:00+05:30,WH-N1,North,24.0,9.48,EMP-1319,SH-2,0.819
OPS-D-0024763,2026-07-19T00:43:00+05:30,WH-N2,North,24.0,18.37,EMP-1351,SH-3,0.716
OPS-D-0024764,2026-07-19 01:48:00,WH-N2,North,24.0,48.64,EMP-1060,SH-2,0.807
OPS-D-0024765,2026-07-19 02:20:00,WH-N2,North,24.0,9.09,EMP-1218,SH-1,0.919
OPS-D-0024766,2026-07-19T03:47:00+05:30,WH-N2,North,24.0,16.77,EMP-1121,SH-3,0.812
OPS-D-0024767,2026-07-19 04:27:00,WH-N2,North,24.0,13.59,EMP-1340,SH-2,0.775
OPS-D-0024768,2026-07-19 05:06:00,WH-N2,North,24.0,21.55,EMP-1073,SH-2,0.79
OPS-D-0024769,2026-07-19T06:39:00+05:30,WH-N2,North,24.0,19.16,EMP-1281,SH-2,0.866
OPS-D-0024770,2026-07-19T07:36:00+05:30,WH-N2,North,24.0,,EMP-1037,SH-1,0.688
OPS-D-0024771,2026-07-19 08:47:00,WH-N2,North,24.0,21.92,EMP-1258,SH-1,0.75
OPS-D-0024772,2026-07-19T09:34:00+05:30,WH-N2,North,24.0,13.69,EMP-1348,SH-1,0.758
OPS-D-0024773,2026-07-19 10:35:00,WH-N2,North,24.0,12.62,EMP-1062,SH-3,0.728
OPS-D-0024774,2026-07-19 11:31:00,WH-N2,North,24.0,9.12,EMP-1198,SH-1,0.69
OPS-D-0024775,1784442840000,WH-N2,North,24.0,13.07,EMP-1025,SH-3,0.689
OPS-D-0024776,2026-07-19T13:53:00+05:30,WH-N2,North,24.0,9.2,EMP-1281,SH-2,0.751
OPS-D-0024777,2026-07-19T14:25:00+05:30,WH-N2,North,24.0,,EMP-1131,SH-3,0.743
OPS-D-0024778,2026-07-19T15:41:00+05:30,WH-N2,North,24.0,18.64,EMP-1383,SH-3,0.744
OPS-D-0024779,2026-07-19 16:22:00,WH-N2,North,24.0,14.99,EMP-1288,SH-1,0.719
OPS-D-0024780,2026-07-19 17:46:00,WH-N2,North,24.0,22.83,EMP-1032,SH-2,0.791
OPS-D-0024781,2026-07-19T18:03:00+05:30,WH-N2,North,24.0,14.88,EMP-1327,SH-1,0.575
OPS-D-0024782,2026-07-19 19:14:00,WH-N2,North,24.0,76.37,EMP-1358,SH-2,0.695
OPS-D-0024783,2026-07-19T20:35:00+05:30,WH-N2,North,24.0,21.73,EMP-1276,SH-1,0.728
OPS-D-0024784,2026-07-19T21:15:00+05:30,WH-N2,North,24.0,8.96,EMP-1058,SH-1,0.725
OPS-D-0024785,2026-07-19T22:09:00+05:30,WH-N2,North,24.0,14.62,EMP-1130,SH-2,0.845
OPS-D-0024786,2026-07-19 23:40:00,WH-N2,North,24.0,15.77,EMP-1329,SH-1,0.754
OPS-D-0024787,2026-07-19T00:42:00+05:30,WH-N2,North,24.0,10.37,EMP-1126,SH-3,0.811
OPS-D-0024788,1784405640000,WH-N2,North,24.0,45.47,EMP-1111,SH-3,0.814
OPS-D-0024789,2026-07-19T02:08:00+05:30,WH-N2,North,24.0,16.12,EMP-1069,SH-3,0.726
OPS-D-0024790,1784402760000,WH-S1,South,24.0,23.35,EMP-1107,SH-2,0.731
OPS-D-0024791,1784406300000,WH-S1,South,24.0,20.95,EMP-1121,SH-1,0.57
OPS-D-0024792,2026-07-19T02:55:00+05:30,WH-S1,South,24.0,11.57,EMP-1308,SH-3,0.63
OPS-D-0024793,2026-07-19T03:45:00+05:30,WH-S1,South,24.0,10.78,EMP-1306,SH-2,0.587
OPS-D-0024794,2026-07-19 04:16:00,WH-S1,South,24.0,15.85,EMP-1065,SH-2,0.795
OPS-D-0024795,2026-07-19T05:14:00+05:30,WH-S1,South,24.0,13.16,EMP-1306,SH-3,0.769
OPS-D-0024796,1784421540000,WH-S1,South,24.0,11.21,EMP-1337,SH-1,0.781
OPS-D-0024797,2026-07-19T07:11:00+05:30,WH-S1,South,24.0,10.54,EMP-1334,SH-2,0.807
OPS-D-0024798,2026-07-19T08:50:00+05:30,WH-S1,South,24.0,22.14,EMP-1246,SH-2,0.745
OPS-D-0024799,1784434860000,WH-S1,South,24.0,16.09,EMP-1152,SH-2,0.713
OPS-D-0024800,2026-07-19T10:39:00+05:30,WH-S1,South,24.0,10.07,EMP-1114,SH-3,0.921
OPS-D-0024801,1784440740000,WH-S1,South,24.0,23.24,EMP-1272,SH-3,0.752
OPS-D-0024802,2026-07-19T12:48:00+05:30,WH-S1,South,24.0,10.09,EMP-1190,SH-1,0.706
OPS-D-0024803,2026-07-19T13:29:00+05:30,WH-S1,South,24.0,18.71,EMP-1197,SH-3,0.815
OPS-D-0024804,1784452980000,WH-S1,South,24.0,16.66,EMP-1305,SH-1,0.811
OPS-D-0024805,2026-07-19T15:54:00+05:30,WH-S1,South,24.0,21.8,EMP-1109,SH-2,0.806
OPS-D-0024806,2026-07-19T16:50:00+05:30,WH-S1,South,24.0,19.88,EMP-1196,SH-3,0.731
OPS-D-0024807,2026-07-19T17:16:00+05:30,WH-S1,South,24.0,16.46,EMP-1213,SH-2,0.685
OPS-D-0024808,2026-07-19 18:13:00,WH-S1,South,24.0,13.81,EMP-1238,SH-2,0.793
OPS-D-0024809,2026-07-19T19:35:00+05:30,WH-S1,South,24.0,14.2,EMP-1010,SH-3,0.829
OPS-D-0024810,2026-07-19T20:04:00+05:30,WH-S1,South,24.0,9.12,EMP-1104,SH-3,0.964
OPS-D-0024811,2026-07-19T21:52:00+05:30,WH-S1,South,24.0,17.44,EMP-1231,SH-3,0.8
OPS-D-0024812,2026-07-19 22:49:00,WH-S1,South,24.0,11.75,EMP-1372,SH-3,0.826
OPS-D-0024813,2026-07-19 23:37:00,WH-S1,South,24.0,19.02,EMP-1306,SH-3,0.784
OPS-D-0024814,2026-07-19 00:13:00,WH-S1,South,24.0,52.68,EMP-1023,SH-2,0.849
OPS-D-0024815,2026-07-19T01:28:00+05:30,WH-S1,South,24.0,16.67,EMP-1373,SH-1,0.957
OPS-D-0024816,2026-07-19 02:00:00,WH-S1,South,24.0,,EMP-1206,SH-3,0.806
OPS-D-0024817,2026-07-19T00:37:00+05:30,WH-E1,East,24.0,21.2,EMP-1356,SH-2,0.706
OPS-D-0024818,2026-07-19T01:01:00+05:30,WH-E1,East,24.0,16.17,EMP-1261,SH-1,1.0
OPS-D-0024819,2026-07-19 02:08:00,WH-E1,East,24.0,10.89,EMP-1267,SH-3,0.75
OPS-D-0024820,2026-07-19 03:32:00,WH-E1,East,24.0,20.82,EMP-1205,SH-3,0.813
OPS-D-0024821,2026-07-19T04:59:00+05:30,WH-E1,East,24.0,23.07,EMP-1002,SH-3,0.757
OPS-D-0024822,2026-07-19T05:20:00+05:30,WH-E1,East,24.0,8.71,EMP-1163,SH-2,0.839
OPS-D-0024823,2026-07-19T06:18:00+05:30,WH-E1,East,24.0,12.98,EMP-1039,SH-1,0.7
OPS-D-0024824,2026-07-19T07:00:00+05:30,WH-E1,East,24.0,9.0,EMP-1106,SH-2,0.808
OPS-D-0024825,2026-07-19T08:46:00+05:30,WH-E1,East,24.0,9.96,EMP-1333,SH-3,0.754
OPS-D-0024826,2026-07-19T09:57:00+05:30,WH-E1,East,24.0,50.24,EMP-1251,SH-3,0.892
OPS-D-0024827,2026-07-19T10:46:00+05:30,WH-E1,East,24.0,17.96,EMP-1174,SH-1,0.801
OPS-D-0024828,2026-07-19 11:54:00,WH-E1,East,24.0,16.58,EMP-1326,SH-3,0.598
OPS-D-0024829,2026-07-19T12:30:00+05:30,WH-E1,East,24.0,9.71,EMP-1334,SH-2,0.844
OPS-D-0024830,2026-07-19T13:31:00+05:30,WH-E1,East,24.0,19.69,EMP-1097,SH-1,0.856
OPS-D-0024831,2026-07-19T14:18:00+05:30,WH-E1,East,24.0,17.81,EMP-1263,SH-1,0.615
OPS-D-0024832,2026-07-19T15:09:00+05:30,WH-E1,East,24.0,21.11,EMP-1211,SH-2,0.711
OPS-D-0024833,2026-07-19T16:55:00+05:30,WH-E1,East,24.0,20.09,EMP-1297,SH-3,0.849
OPS-D-0024834,2026-07-19 17:40:00,WH-E1,East,24.0,20.99,EMP-1177,SH-1,0.703
OPS-D-0024835,2026-07-19 18:58:00,WH-E1,East,24.0,23.21,EMP-1029,SH-2,0.56
OPS-D-0024836,2026-07-19 19:05:00,WH-E1,East,24.0,,EMP-1025,SH-3,0.673
OPS-D-0024837,2026-07-19T20:03:00+05:30,WH-E1,East,24.0,14.08,EMP-1170,SH-2,0.656
OPS-D-0024838,2026-07-19 21:01:00,WH-E1,East,24.0,12.62,EMP-1011,SH-1,0.61
OPS-D-0024839,2026-07-19T22:36:00+05:30,WH-E1,East,24.0,18.65,EMP-1335,SH-1,0.828
OPS-D-0024840,2026-07-19T23:40:00+05:30,WH-E1,East,24.0,35.57,EMP-1140,SH-1,0.718
OPS-D-0024841,2026-07-19T00:46:00+05:30,WH-E1,East,24.0,10.75,EMP-1382,SH-2,0.799
OPS-D-0024842,2026-07-19T01:58:00+05:30,WH-E1,East,24.0,,EMP-1311,SH-2,0.754
OPS-D-0024843,2026-07-19 02:59:00,WH-E1,East,24.0,16.92,EMP-1347,SH-2,0.772
OPS-D-0024844,2026-07-19 00:12:00,WH-W1,West,24.0,14.62,EMP-1328,SH-1,0.813
OPS-D-0024845,2026-07-19 01:23:00,WH-W1,West,24.0,,EMP-1010,SH-3,0.931
OPS-D-0024846,2026-07-19T02:16:00+05:30,WH-W1,West,24.0,20.63,EMP-1010,SH-1,0.744
OPS-D-0024847,2026-07-19T03:08:00+05:30,WH-W1,West,24.0,22.64,EMP-1304,SH-1,0.723
OPS-D-0024848,2026-07-19T04:34:00+05:30,WH-W1,West,24.0,21.3,EMP-1246,SH-1,0.681
OPS-D-0024849,2026-07-19T05:42:00+05:30,WH-W1,West,24.0,8.44,EMP-1091,SH-3,0.97
OPS-D-0024850,2026-07-19 06:52:00,WH-W1,West,24.0,10.61,EMP-1282,SH-2,0.799
OPS-D-0024851,2026-07-19T07:02:00+05:30,WH-W1,West,24.0,17.09,EMP-1135,SH-2,0.771
OPS-D-0024852,2026-07-19T08:43:00+05:30,WH-W1,West,24.0,10.61,EMP-1368,SH-2,0.678
OPS-D-0024853,2026-07-19 09:01:00,WH-W1,West,24.0,22.35,EMP-1266,SH-3,0.79
OPS-D-0024854,1784437200000,WH-W1,West,24.0,20.54,EMP-1037,SH-1,0.859
OPS-D-0024855,2026-07-19T11:13:00+05:30,WH-W1,West,24.0,19.33,EMP-1208,SH-2,0.877
OPS-D-0024856,2026-07-19T12:18:00+05:30,WH-W1,West,24.0,9.06,EMP-1012,SH-3,0.812
OPS-D-0024857,1784447520000,WH-W1,West,24.0,14.43,EMP-1156,SH-3,0.76
OPS-D-0024858,1784451960000,WH-W1,West,24.0,9.97,EMP-1001,SH-3,0.952
OPS-D-0024859,2026-07-19 15:56:00,WH-W1,West,24.0,12.16,EMP-1030,SH-3,0.626
OPS-D-0024860,2026-07-19T16:09:00+05:30,WH-W1,West,24.0,19.89,EMP-1273,SH-3,0.755
OPS-D-0024861,2026-07-19T17:40:00+05:30,WH-W1,West,24.0,,EMP-1063,SH-2,0.669
OPS-D-0024862,1784464380000,WH-W1,West,24.0,16.31,EMP-1186,SH-1,0.824
OPS-D-0024863,1784469540000,WH-W1,West,24.0,16.98,EMP-1018,SH-1,0.636
OPS-D-0024864,2026-07-19T20:52:00+05:30,WH-W1,West,24.0,62.59,EMP-1145,SH-1,0.762
OPS-D-0024865,2026-07-19T21:51:00+05:30,WH-W1,West,24.0,17.28,EMP-1198,SH-1,0.714
OPS-D-0024866,2026-07-19 22:53:00,WH-W1,West,24.0,10.48,EMP-1352,SH-1,0.708
OPS-D-0024867,2026-07-19T23:07:00+05:30,WH-W1,West,24.0,11.77,EMP-1329,SH-2,0.926
OPS-D-0024868,1784400900000,WH-W1,West,24.0,19.77,EMP-1181,SH-2,0.703
OPS-D-0024869,2026-07-19 01:35:00,WH-W1,West,24.0,20.65,EMP-1121,SH-3,0.786
OPS-D-0024870,2026-07-19T02:33:00+05:30,WH-W1,West,24.0,8.8,EMP-1171,SH-1,0.761
OPS-D-0024871,2026-07-20T00:25:00+05:30,WH-N1,North,24.0,9.28,EMP-1008,SH-3,0.737
OPS-D-0024872,2026-07-20 01:41:00,WH-N1,North,24.0,9.66,EMP-1276,SH-3,0.803
OPS-D-0024873,2026-07-20T02:24:00+05:30,WH-N1,North,24.0,20.47,EMP-1058,SH-3,0.723
OPS-D-0024874,1784497680000,WH-N1,North,24.0,13.68,EMP-1016,SH-1,0.781
OPS-D-0024875,2026-07-20 04:06:00,WH-N1,North,24.0,79.3,EMP-1122,SH-2,0.743
OPS-D-0024876,2026-07-20T05:20:00+05:30,WH-N1,North,24.0,19.31,EMP-1147,SH-2,0.888
OPS-D-0024877,2026-07-20 06:13:00,WH-N1,North,24.0,8.75,EMP-1392,SH-2,0.621
OPS-D-0024878,2026-07-20T07:54:00+05:30,WH-N1,North,24.0,13.61,EMP-1078,SH-3,0.948
OPS-D-0024879,2026-07-20T08:01:00+05:30,WH-N1,North,24.0,16.77,EMP-1345,SH-2,0.788
OPS-D-0024880,2026-07-20T09:41:00+05:30,WH-N1,North,24.0,14.19,EMP-1225,SH-3,0.749
OPS-D-0024881,2026-07-20T10:57:00+05:30,WH-N1,North,24.0,16.96,EMP-1250,SH-3,0.772
OPS-D-0024882,2026-07-20 11:04:00,WH-N1,North,24.0,22.37,EMP-1265,SH-1,0.803
OPS-D-0024883,2026-07-20T12:08:00+05:30,WH-N1,North,24.0,20.61,EMP-1285,SH-1,0.854
OPS-D-0024884,2026-07-20T13:26:00+05:30,WH-N1,North,24.0,21.27,EMP-1197,SH-2,0.596
OPS-D-0024885,2026-07-20T14:25:00+05:30,WH-N1,North,24.0,22.93,EMP-1286,SH-1,0.932
OPS-D-0024886,1784542500000,WH-N1,North,24.0,11.4,EMP-1255,SH-1,0.819
OPS-D-0024887,2026-07-20 16:13:00,WH-N1,North,24.0,12.88,EMP-1299,SH-2,0.679
OPS-D-0024888,2026-07-20T17:33:00+05:30,WH-N1,North,24.0,,EMP-1031,SH-2,0.805
OPS-D-0024889,2026-07-20 18:15:00,WH-N1,North,24.0,22.7,EMP-1003,SH-2,0.842
OPS-D-0024890,2026-07-20T19:16:00+05:30,WH-N1,North,24.0,12.37,EMP-1236,SH-1,0.862
OPS-D-0024891,2026-07-20T20:12:00+05:30,WH-N1,North,24.0,20.86,EMP-1160,SH-3,0.825
OPS-D-0024892,2026-07-20T21:08:00+05:30,WH-N1,North,24.0,11.56,EMP-1133,SH-1,0.884
OPS-D-0024893,2026-07-20T22:00:00+05:30,WH-N1,North,24.0,14.83,EMP-1265,SH-2,0.865
OPS-D-0024894,1784571300000,WH-N1,North,24.0,19.98,EMP-1237,SH-2,0.789
OPS-D-0024895,2026-07-20 00:58:00,WH-N2,North,24.0,22.75,EMP-1047,SH-3,0.95
OPS-D-0024896,1784491260000,WH-N2,North,24.0,11.6,EMP-1150,SH-3,0.812
OPS-D-0024897,2026-07-20T02:03:00+05:30,WH-N2,North,24.0,23.23,EMP-1225,SH-3,0.873
OPS-D-0024898,2026-07-20 03:48:00,WH-N2,North,24.0,9.0,EMP-1058,SH-3,0.721
OPS-D-0024899,1784501940000,WH-N2,North,24.0,10.85,EMP-1052,SH-1,0.813
OPS-D-0024900,2026-07-20T05:59:00+05:30,WH-N2,North,24.0,15.43,EMP-1298,SH-1,0.838
OPS-D-0024901,2026-07-20 06:22:00,WH-N2,North,24.0,22.83,EMP-1265,SH-1,0.734
OPS-D-0024902,2026-07-20 07:09:00,WH-N2,North,24.0,13.43,EMP-1293,SH-1,0.785
OPS-D-0024903,2026-07-20T08:21:00+05:30,WH-N2,North,24.0,13.91,EMP-1237,SH-1,0.755
OPS-D-0024904,2026-07-20T09:26:00+05:30,WH-N2,North,24.0,14.67,EMP-1060,SH-2,0.767
OPS-D-0024905,2026-07-20T10:10:00+05:30,WH-N2,North,24.0,14.92,EMP-1028,SH-3,0.701
OPS-D-0024906,1784528940000,WH-N2,North,24.0,11.57,EMP-1111,SH-1,0.77
OPS-D-0024907,2026-07-20T12:32:00+05:30,WH-N2,North,24.0,22.19,EMP-1231,SH-3,0.783
OPS-D-0024908,2026-07-20T13:45:00+05:30,WH-N2,North,24.0,9.84,EMP-1322,SH-1,0.71
OPS-D-0024909,1784539440000,WH-N2,North,24.0,13.95,EMP-1068,SH-1,0.756
OPS-D-0024910,2026-07-20 15:14:00,WH-N2,North,24.0,21.42,EMP-1036,SH-1,0.737
OPS-D-0024911,2026-07-20 16:20:00,WH-N2,North,24.0,18.03,EMP-1173,SH-2,0.713
OPS-D-0024912,2026-07-20T17:09:00+05:30,WH-N2,North,24.0,23.22,EMP-1060,SH-2,0.785
OPS-D-0024913,2026-07-20T18:05:00+05:30,WH-N2,North,24.0,8.96,EMP-1240,SH-3,0.662
OPS-D-0024914,2026-07-20T19:43:00+05:30,WH-N2,North,24.0,16.64,EMP-1191,SH-3,0.85
OPS-D-0024915,2026-07-20T20:28:00+05:30,WH-N2,North,24.0,20.33,EMP-1367,SH-3,0.782
OPS-D-0024916,2026-07-20T21:01:00+05:30,WH-N2,North,24.0,10.81,EMP-1235,SH-2,0.984
OPS-D-0024917,2026-07-20T22:29:00+05:30,WH-N2,North,24.0,21.15,EMP-1023,SH-1,0.83
OPS-D-0024918,2026-07-20T23:16:00+05:30,WH-N2,North,24.0,12.61,EMP-1083,SH-2,0.895
OPS-D-0024919,1784485920000,WH-S1,South,24.0,10.07,EMP-1238,SH-2,0.831
OPS-D-0024920,2026-07-20T01:09:00+05:30,WH-S1,South,24.0,12.3,EMP-1184,SH-3,0.864
OPS-D-0024921,2026-07-20T02:53:00+05:30,WH-S1,South,24.0,23.5,EMP-1001,SH-1,0.767
OPS-D-0024922,2026-07-20 03:16:00,WH-S1,South,24.0,15.14,EMP-1163,SH-2,0.653
OPS-D-0024923,2026-07-20 04:15:00,WH-S1,South,24.0,9.51,EMP-1027,SH-3,0.833
OPS-D-0024924,2026-07-20 05:18:00,WH-S1,South,24.0,,EMP-1023,SH-2,0.763
OPS-D-0024925,2026-07-20T06:24:00+05:30,WH-S1,South,24.0,16.31,EMP-1197,SH-1,0.731
OPS-D-0024926,2026-07-20T07:06:00+05:30,WH-S1,South,24.0,21.3,EMP-1101,SH-1,0.696
OPS-D-0024927,2026-07-20 08:16:00,WH-S1,South,24.0,20.67,EMP-1322,SH-3,0.655
OPS-D-0024928,1784520240000,WH-S1,South,24.0,20.98,EMP-1363,SH-3,0.91
OPS-D-0024929,2026-07-20T10:04:00+05:30,WH-S1,South,24.0,10.66,EMP-1184,SH-3,0.829
OPS-D-0024930,2026-07-20T11:01:00+05:30,WH-S1,South,24.0,18.15,EMP-1261,SH-1,0.799
OPS-D-0024931,2026-07-20T12:26:00+05:30,WH-S1,South,24.0,12.36,EMP-1038,SH-2,0.784
OPS-D-0024932,2026-07-20T13:15:00+05:30,WH-S1,South,24.0,17.54,EMP-1051,SH-2,0.845
OPS-D-0024933,2026-07-20T14:36:00+05:30,WH-S1,South,24.0,22.62,EMP-1222,SH-1,0.759
OPS-D-0024934,2026-07-20T15:35:00+05:30,WH-S1,South,24.0,20.56,EMP-1251,SH-3,0.727
OPS-D-0024935,2026-07-20T16:54:00+05:30,WH-S1,South,24.0,20.32,EMP-1165,SH-1,0.817
OPS-D-0024936,1784549880000,WH-S1,South,24.0,9.8,EMP-1099,SH-2,0.796
OPS-D-0024937,2026-07-20 18:06:00,WH-S1,South,24.0,12.14,EMP-1319,SH-3,0.737
OPS-D-0024938,1784557380000,WH-S1,South,24.0,13.35,EMP-1372,SH-3,0.722
OPS-D-0024939,1784559660000,WH-S1,South,24.0,23.08,EMP-1238,SH-3,0.698
OPS-D-0024940,2026-07-20 21:44:00,WH-S1,South,24.0,21.09,EMP-1251,SH-1,0.871
OPS-D-0024941,2026-07-20T22:14:00+05:30,WH-S1,South,24.0,14.49,EMP-1042,SH-3,0.883
OPS-D-0024942,2026-07-20T23:40:00+05:30,WH-S1,South,24.0,23.38,EMP-1185,SH-2,0.988
OPS-D-0024943,2026-07-20T00:23:00+05:30,WH-E1,East,24.0,61.29,EMP-1375,SH-1,0.8
OPS-D-0024944,2026-07-20T01:22:00+05:30,WH-E1,East,24.0,17.76,EMP-1144,SH-3,0.681
OPS-D-0024945,2026-07-20T02:47:00+05:30,WH-E1,East,24.0,11.17,EMP-1265,SH-3,0.824
OPS-D-0024946,2026-07-20T03:28:00+05:30,WH-E1,East,24.0,70.99,EMP-1000,SH-3,0.825
OPS-D-0024947,2026-07-20T04:09:00+05:30,WH-E1,East,24.0,8.48,EMP-1234,SH-3,0.725
OPS-D-0024948,1784507100000,WH-E1,East,24.0,14.11,EMP-1056,SH-1,0.915
OPS-D-0024949,2026-07-20T06:59:00+05:30,WH-E1,East,24.0,21.25,EMP-1218,SH-3,0.678
OPS-D-0024950,2026-07-20T07:12:00+05:30,WH-E1,East,24.0,11.37,EMP-1375,SH-2,0.908
OPS-D-0024951,2026-07-20T08:11:00+05:30,WH-E1,East,24.0,33.8,EMP-1197,SH-1,0.733
OPS-D-0024952,2026-07-20 09:47:00,WH-E1,East,24.0,13.61,EMP-1018,SH-3,0.832
OPS-D-0024953,2026-07-20T10:53:00+05:30,WH-E1,East,24.0,9.98,EMP-1166,SH-1,0.727
OPS-D-0024954,2026-07-20T11:59:00+05:30,WH-E1,East,24.0,10.85,EMP-1289,SH-2,0.738
OPS-D-0024955,2026-07-20T12:18:00+05:30,WH-E1,East,24.0,9.05,EMP-1332,SH-2,0.698
OPS-D-0024956,2026-07-20T13:24:00+05:30,WH-E1,East,24.0,21.27,EMP-1283,SH-3,0.754
OPS-D-0024957,2026-07-20T14:04:00+05:30,WH-E1,East,24.0,17.65,EMP-1284,SH-2,0.859
OPS-D-0024958,2026-07-20T15:23:00+05:30,WH-E1,East,24.0,12.12,EMP-1004,SH-3,0.863
OPS-D-0024959,1784543880000,WH-E1,East,24.0,12.39,EMP-1220,SH-3,0.789
OPS-D-0024960,2026-07-20T17:53:00+05:30,WH-E1,East,24.0,15.61,EMP-1254,SH-3,0.851
OPS-D-0024961,2026-07-20 18:13:00,WH-E1,East,24.0,15.16,EMP-1252,SH-1,0.85
OPS-D-0024962,2026-07-20T19:03:00+05:30,WH-E1,East,24.0,21.03,EMP-1384,SH-1,0.81
OPS-D-0024963,2026-07-20T20:32:00+05:30,WH-E1,East,24.0,10.38,EMP-1265,SH-2,0.849
OPS-D-0024964,2026-07-20T21:16:00+05:30,WH-E1,East,24.0,50.88,EMP-1057,SH-2,0.812
OPS-D-0024965,2026-07-20 22:30:00,WH-E1,East,24.0,23.38,EMP-1026,SH-3,0.795
OPS-D-0024966,2026-07-20 23:22:00,WH-E1,East,24.0,9.95,EMP-1080,SH-2,0.85
OPS-D-0024967,2026-07-20T00:41:00+05:30,WH-W1,West,24.0,11.22,EMP-1262,SH-2,0.761
OPS-D-0024968,2026-07-20 01:55:00,WH-W1,West,24.0,12.93,EMP-1082,SH-2,0.802
OPS-D-0024969,2026-07-20T02:44:00+05:30,WH-W1,West,24.0,20.63,EMP-1066,SH-3,0.599
OPS-D-0024970,1784498280000,WH-W1,West,24.0,17.78,EMP-1013,SH-3,0.634
OPS-D-0024971,2026-07-20T04:20:00+05:30,WH-W1,West,24.0,18.6,EMP-1221,SH-3,0.724
OPS-D-0024972,2026-07-20T05:04:00+05:30,WH-W1,West,24.0,20.96,EMP-1046,SH-1,0.872
OPS-D-0024973,2026-07-20T06:43:00+05:30,WH-W1,West,24.0,8.94,EMP-1042,SH-3,0.763
OPS-D-0024974,2026-07-20 07:37:00,WH-W1,West,24.0,13.65,EMP-1097,SH-1,0.694
OPS-D-0024975,2026-07-20 08:23:00,WH-W1,West,24.0,9.28,EMP-1142,SH-3,0.73
OPS-D-0024976,2026-07-20T09:50:00+05:30,WH-W1,West,24.0,14.12,EMP-1250,SH-3,0.645
OPS-D-0024977,2026-07-20T10:05:00+05:30,WH-W1,West,24.0,13.92,EMP-1314,SH-3,0.83
OPS-D-0024978,2026-07-20T11:47:00+05:30,WH-W1,West,24.0,16.71,EMP-1300,SH-3,0.781
OPS-D-0024979,2026-07-20T12:09:00+05:30,WH-W1,West,24.0,23.04,EMP-1084,SH-3,0.895
OPS-D-0024980,2026-07-20 13:14:00,WH-W1,West,24.0,21.39,EMP-1158,SH-2,0.655
OPS-D-0024981,2026-07-20T14:53:00+05:30,WH-W1,West,24.0,11.9,EMP-1151,SH-2,0.717
OPS-D-0024982,2026-07-20 15:18:00,WH-W1,West,24.0,12.46,EMP-1344,SH-1,0.815
OPS-D-0024983,2026-07-20T16:33:00+05:30,WH-W1,West,24.0,22.98,EMP-1098,SH-3,0.85
OPS-D-0024984,2026-07-20T17:11:00+05:30,WH-W1,West,24.0,12.77,EMP-1072,SH-2,0.891
OPS-D-0024985,2026-07-20T18:05:00+05:30,WH-W1,West,24.0,11.99,EMP-1014,SH-3,0.863
OPS-D-0024986,2026-07-20 19:48:00,WH-W1,West,24.0,15.64,EMP-1019,SH-3,0.736
OPS-D-0024987,2026-07-20T20:38:00+05:30,WH-W1,West,24.0,21.28,EMP-1194,SH-1,0.787
OPS-D-0024988,2026-07-20T21:37:00+05:30,WH-W1,West,24.0,13.98,EMP-1330,SH-1,0.822
OPS-D-0024989,2026-07-20 22:14:00,WH-W1,West,24.0,17.45,EMP-1176,SH-1,0.858
OPS-D-0024990,2026-07-20 23:17:00,WH-W1,West,24.0,14.8,EMP-1055,SH-1,0.757
OPS-D-0024991,2026-07-21T00:28:00+05:30,WH-N1,North,24.0,13.78,EMP-1133,SH-3,0.827
OPS-D-0024992,2026-07-21T01:43:00+05:30,WH-N1,North,24.0,64.88,EMP-1277,SH-2,0.829
OPS-D-0024993,2026-07-21T02:29:00+05:30,WH-N1,North,24.0,13.64,EMP-1364,SH-2,0.849
OPS-D-0024994,1784583660000,WH-N1,North,24.0,21.05,EMP-1381,SH-3,0.734
OPS-D-0024995,2026-07-21 04:44:00,WH-N1,North,24.0,23.41,EMP-1240,SH-3,0.675
OPS-D-0024996,1784591280000,WH-N1,North,24.0,10.68,EMP-1327,SH-2,0.789
OPS-D-0024997,2026-07-21 06:27:00,WH-N1,North,24.0,13.98,EMP-1126,SH-1,0.825
